序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像,ai_prob,human_prob,conclusion
529,0,292755237232,3546577761208322,巴西嵘,5,男,感觉up的实力不如我遇到的,2026-02-19 17:00:19,0,0,,广东,否,https://i2.hdslb.com/bfs/face/bd278a45491d7ee20950d982e4b1a5b541e9ae66.jpg,0.06959082931280136,0.9304091334342957,人类撰写
530,0,292002253808,80213635,1mpermission,6,保密,怎么不学悠小弟起个炸裂一点的标题，然后记得发抖音，主页把你之前打的那些个乱七八糟的比赛全都放一边，肯定有人给你造神的吊叔。,2026-02-14 02:00:23,0,1,Should I stay or should I go？,上海,是,https://i1.hdslb.com/bfs/face/9c245dda2fd8e850945aad729edd1e6fddedfa36.jpg,0.012488553300499916,0.9875115156173706,人类撰写
531,0,291976423777,339951686,_鹿目圆,6,男,举报点烂了,2026-03-03 11:34:02,0,0,,安徽,是,https://i2.hdslb.com/bfs/face/f70e69fefb7dae565efc9156932c1e1c52d718e3.jpg,0.026273898780345917,0.9737261533737183,人类撰写
532,0,290737412721,3546920700086476,9乘19特种钢,3,男,想看吊和悠一裸枪堵桥🤓👆,2026-02-21 11:52:24,0,1,请输入新个性签名,浙江,否,https://i1.hdslb.com/bfs/face/c4b5d94d1cdc3474a2e99bd7f741a25eb4170047.jpg,0.01887190341949463,0.9811280965805054,人类撰写
533,0,291717839553,3546786461387550,Theqwa,2,保密,棍母大炮[星星眼],2026-03-01 06:56:31,0,0,"一个混很多圈子的人:UT,MC",湖南,否,https://i0.hdslb.com/bfs/face/f14070a7995fa258e82d6a4cf1bae954291f192c.jpg,0.08405852317810059,0.9159414768218994,人类撰写
534,0,290923630145,3546917711645258,66666567级,3,保密,刚从手转端游，直接成了唐人乐,2026-02-23 01:18:35,0,0,"个性


",山西,否,https://i2.hdslb.com/bfs/face/335f7a7b8e0e2fd0da01add3c25536c9b6d2d07b.jpg,0.17618650197982788,0.8238134980201721,人类撰写
535,0,290391094993,694276782,死亡莲华の,5,保密,比开了都离谱,2026-02-18 17:27:49,0,1,,河南,否,https://i0.hdslb.com/bfs/face/e87d81cd442c723805cab208aafdc9a75f99d42c.jpg,0.12810510396957397,0.871894896030426,人类撰写
536,0,290161587329,1046928462,品客薯片的爹,5,男,准备进军三角洲了，这条视频买推广的,2026-02-16 19:15:44,0,0,,四川,否,https://i0.hdslb.com/bfs/face/ec628f03ea0f002069fbdca13203ea36a20bbd15.jpg,0.0191266480833292,0.9808732867240906,人类撰写
537,0,292378784944,3546589222144336,短剑III,3,保密,up能不能把神人弹幕筛一下，操作很好，但是有的弹幕真的很影响观感,2026-02-16 16:01:47,0,0,,上海,否,https://i1.hdslb.com/bfs/face/46ff5e31a010e5bb3d39a977b869518951bb9ea0.jpg,0.020164426416158676,0.9798356294631958,人类撰写
538,0,290305933617,701625560,bili_36828139548,5,保密,但悠一是刘涛啊 不是无头甲进图,2026-02-18 04:04:25,0,0,,浙江,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,0.016453871503472328,0.9835461378097534,人类撰写
539,0,289827063265,11087787,Nznatomiko,6,保密,真得多来点这种没有剪辑风的长视频吧 清一色那种抖音剪辑乱晃击杀短视频 看的都要吐了 经典全靠剪辑衬托,2026-02-14 08:32:44,0,0,Ou＜,贵州,否,https://i0.hdslb.com/bfs/face/0b3ce5a98a267f7f7ca82760393148474f264928.jpg,0.08418453484773636,0.9158154726028442,人类撰写
540,0,292329627024,385124538,o水獭o,6,男,"三角洲行动【IEU87UVK】我今天的货商【赛伊德】出价【2,000】拜年币，复制口令来一起发财！-02月16日",2026-02-16 09:45:30,0,2,"ξ( ✿＞◡❛)
",河北,否,https://i0.hdslb.com/bfs/face/b3d5fd5a01da9f9ffcd2c9c09dc4a4df47bec1eb.jpg,0.299363374710083,0.700636625289917,人类撰写
541,0,292337444528,153089480,今天睡xingle,4,男,up也太自信了，6×6不买，9×9不做[笑哭],2026-02-16 10:45:33,0,0,,北京,否,https://i2.hdslb.com/bfs/face/7eadd93a261d204fa7e32a994933574e179537ed.jpg,0.03542878106236458,0.9645712375640869,人类撰写
542,0,292267888960,407791704,小丑只是面具,6,男,看完发现不是u1[笑哭]是老吊我去,2026-02-16 00:51:46,0,0,爱看番，爱B站，爱生活,俄罗斯,否,https://i0.hdslb.com/bfs/face/39bb6bc357c7a5c1de185ea87b43ab8dce706ef3.jpg,0.02155812829732895,0.9784418940544128,人类撰写
543,0,289947621089,299866254,-阿瞳-,6,男,老吊不玩吊狙神不玩狙，这对我的世界观造成了很大的冲击。,2026-02-15 06:54:37,0,1,留下一些好与不好的回忆,河南,否,https://i0.hdslb.com/bfs/face/6858663de6f02cf3a476fecba63d35eec4881951.jpg,0.014549506828188896,0.9854505062103271,人类撰写
544,0,289976931905,389127572,my的稽,6,男,吊神也开始搞这种了？,2026-02-15 11:12:29,0,0,X,中国澳门,否,https://i2.hdslb.com/bfs/face/ddc4d408c9c130eb9e1371dff28105715c38bd62.jpg,0.05986137315630913,0.9401386380195618,人类撰写
545,0,289802583201,351462156,安田沐子,6,男,看标题我还以为是科技，点进来看原来是野人科技[少女乐队的呐喊表情包_乐],2026-02-14 04:53:30,0,2,水袖曼舞过春山,河北,否,https://i0.hdslb.com/bfs/face/bcab3452fb314c340255a33c05a1f6db57028429.jpg,0.2903076708316803,0.7096922993659973,人类撰写
546,0,292317924528,1353588201,我奶常扇赵子仑,3,男,老太和你学的？,2026-02-16 08:09:23,0,0,三角洲引路人,山西,否,https://i0.hdslb.com/bfs/face/d531b5854bc8d67db2ef156b82bca590a6c004cc.jpg,0.04231768846511841,0.9576822519302368,人类撰写
547,0,292124318752,6492345,azo080,6,保密,这个发抖海随随便便几十万点赞+几百万播放啊，该去抖海圈啊,2026-02-14 20:50:09,0,0,学无止境,重庆,否,https://i0.hdslb.com/bfs/face/6fef9caee0d6915b379f601ce071c0514173d76a.jpg,0.01722075045108795,0.982779324054718,人类撰写
548,0,289947547873,299866254,-阿瞳-,6,男,你为什么这么厉害不给狙神面子啊,2026-02-15 06:53:35,0,1,留下一些好与不好的回忆,河南,否,https://i0.hdslb.com/bfs/face/6858663de6f02cf3a476fecba63d35eec4881951.jpg,0.016261830925941467,0.9837381839752197,人类撰写
549,0,292122393072,3546820802250832,维什戴尔脚丫臭,4,保密,滚啊，我看见的不是跑刀鼠鼠吗，怎么拐角就把我秒了，666开贵了,2026-02-14 19:42:42,0,0,,湖南,否,https://i1.hdslb.com/bfs/face/5f3d34e74a50c3e0ec3f41968a8045708c9df758.jpg,0.01696399226784706,0.9830359816551208,人类撰写
550,0,291999709840,329395428,小七有点傻萌,6,男,不更apex就取关[FTJ_略略略][FTJ_略略略][FTJ_略略略],2026-02-14 01:35:19,0,1,这个人傻死了，什么都不会写,河北,否,https://i0.hdslb.com/bfs/face/a4fd18962d0ae2820da6d9e095688a89f15b9c2a.jpg,0.04631250724196434,0.9536875486373901,人类撰写
551,0,289780814161,38710362,GasaYuno1123,6,保密,吊叔也要当甜甜甜甜鼠锅太子吗,2026-02-14 01:35:04,0,0,我妻由乃永远爱你,四川,是,https://i0.hdslb.com/bfs/face/c00cf12f67f95d8fcef144cd0753d9a043796df9.jpg,0.021185196936130524,0.9788147807121277,人类撰写
552,0,289975578065,19513877,FZ2zK,6,男,吊神神了,2026-02-15 11:01:47,0,0,转战三角洲,广东,否,https://i2.hdslb.com/bfs/face/588c8cdb655cbbc9d77473c92dd4c382a8fdbf5f.jpg,0.04907219484448433,0.9509278535842896,人类撰写
553,0,289798178913,35524251,关二爷从小就很霸气,6,保密,别别别抄我悠一老师创意[FTJ_难受],2026-02-14 04:17:46,0,0,"崩坏学园崩坏学园二崩坏三原神崩坏星穹
铁道绝区零未定事件簿人工桌面米游社",湖南,是,https://i0.hdslb.com/bfs/face/2b4854fffd55e54766827ba518bca8c4e42660f7.jpg,0.03200158849358559,0.9679983854293823,人类撰写
554,0,289784662609,28986951,Saamgam,6,保密,你这画面比例不对啊，太正常了应该再扁一点[doge],2026-02-14 02:15:51,0,0,,重庆,是,https://i0.hdslb.com/bfs/face/a0a9ea61109d9e64c607acf0dfbf574025110c47.jpg,0.03920753672719002,0.9607924818992615,人类撰写
555,0,289912732929,3546671011072081,超级大便四,5,保密,唐王就一个瞪羚是正经唐王吗,2026-02-15 01:41:39,0,0,这个逼很神秘，什么都没有写,海南,否,https://i1.hdslb.com/bfs/face/eb58f347d560732b545cbee17557429fb9a43f9f.jpg,0.01674329675734043,0.9832566380500793,人类撰写
556,0,289831217745,182634676,杨小西洋,5,男,不是说裸配awm吗？怎么还有皮肤和挂件[生气]这裸吗[生气],2026-02-14 09:09:55,0,2,何为？,江西,否,https://i1.hdslb.com/bfs/face/a9fb8336e1267899469e3890bca695ce42aad679.jpg,0.03069974295794964,0.9693002104759216,人类撰写
557,0,289807485297,437475694,乃依可爱呢,5,男,这枪法你玩鸡毛a大啊吊神[疼],2026-02-14 05:34:02,0,0,,河南,否,https://i1.hdslb.com/bfs/face/d5058d86a178159a8e27189733938c50d9210bc7.jpg,0.032776638865470886,0.9672233462333679,人类撰写
558,0,291998322768,399627713,感同身受enine,5,保密,吊哥也想当神吗[doge],2026-02-14 01:18:44,0,0,,河北,否,https://i2.hdslb.com/bfs/face/33b52b0b2ea62679f20b112804246e66755aeb0b.jpg,0.044751767069101334,0.955248236656189,人类撰写
559,0,292002847760,349254129,绝不摆烂の雨,6,保密,吊哥快发抖吧，这下隔壁该能吹个真大手子了,2026-02-14 02:07:45,0,1,,天津,否,https://i0.hdslb.com/bfs/face/78693f768eb1ad1ce2bec0a498bd09f4f14ba5c4.jpg,0.36683428287506104,0.6331657767295837,人类撰写
560,0,289903663665,646417956,掰断圣剑的勇者,5,保密,三角洲行动【ZR1HKX3W】我今天的货商【哮喘部长哈德森】出价【1000】拜年币，复制口令来一起发财！-02月15日,2026-02-14 23:06:24,0,0,,广东,否,https://i0.hdslb.com/bfs/face/85b9d02f8a6b9f40cfb5b26a0db1c39c30a81dbc.jpg,0.2540171444416046,0.745982825756073,人类撰写
561,0,289896669089,132287,八嘎面包,6,保密,都江堰口人魔,2026-02-14 18:42:40,0,1,東亜重工,广东,否,https://i2.hdslb.com/bfs/face/67ae9384feac25d2590038f1f9e911d0f872bfdc.jpg,0.16116048395633698,0.8388394713401794,人类撰写
562,0,289829672321,402594367,口味王代言人荻原沙优,5,保密,标题叠buff呢,2026-02-14 08:58:10,0,0,略略略,浙江,是,https://i1.hdslb.com/bfs/face/cff73f8eea379aa23a68f219df9a932a6b0a0053.jpg,0.07476281374692917,0.9252371191978455,人类撰写
563,0,289897022209,454058666,物体有定律,5,保密,吊神神了,2026-02-14 18:50:43,0,0,终于来看我了 朋友,浙江,是,https://i2.hdslb.com/bfs/face/5f4e815c70f1d09f444e02d8080f96ce14105b47.jpg,0.04907219484448433,0.9509278535842896,人类撰写
564,0,289787176513,264907370,旦历,6,男,没电分就分口糖豆吧,2026-02-14 02:40:46,0,2,每个人都来自不同的平行时空//我们的梦都各有不同。,湖南,否,http://i2.hdslb.com/bfs/face/4c889348198d77613af8bdfa1c40ed1e8eed4741.jpg,0.027779370546340942,0.9722205996513367,人类撰写
565,0,289800985489,109339797,强力击,6,男,哪有人给自己取名匿名玩家的，肯定是挂,2026-02-14 04:41:19,0,0,反弹,浙江,否,https://i0.hdslb.com/bfs/face/d611763dbbc9856d7572327adca26ee4b7e0a965.jpg,0.018715228885412216,0.9812847375869751,人类撰写
566,0,289783093633,3546618045402075,571工程师,4,保密,吊叔这手机瞄哨兵搞得不丑,2026-02-14 02:01:32,0,0,真实自有万钧之力,江苏,否,https://i0.hdslb.com/bfs/face/a73d28373ca418f12245dba954d6b2d486372259.jpg,0.019826380535960197,0.9801735877990723,人类撰写
567,0,289795310353,3493075429100276,JOI72,4,保密,悠一腿抖了没有,2026-02-14 03:55:23,0,0,,湖南,是,https://i2.hdslb.com/bfs/face/3c968c94c993f4f6ad90c6bb5d4717e67e2b53d0.jpg,0.02626190334558487,0.9737381339073181,人类撰写
568,0,289796250721,454431061,黑龙会会长,5,男,吊叔牛逼。但你能别阴间作息了吗,2026-02-14 04:02:30,0,1,,浙江,是,https://i1.hdslb.com/bfs/face/6d3667e2ab6e05745db21af5c5b425d433ee6e9f.jpg,0.02055787481367588,0.9794420599937439,人类撰写
569,0,289778916993,24852590,单纯爱睡觉-,6,保密,这个应该往抖发，那里流量大,2026-02-14 01:13:48,0,1,每颗螺丝都松动了不经意间生活便会坍塌。,四川,是,https://i2.hdslb.com/bfs/face/15b41da5222b50adf5ab2748ae360c178be9de0c.webp,0.021262984722852707,0.9787369966506958,人类撰写
570,0,291998573248,1402677710,tabukaze,5,保密,发射区咋没录上啊,2026-02-14 01:22:10,0,0,,广东,否,https://i2.hdslb.com/bfs/face/5da3fb3b3a278ddb203e936a285a1a71405f54b0.jpg,0.049572668969631195,0.9504274129867554,人类撰写
571,0,292004900704,552178106,珊瑚红色短发的少女,5,保密,大吊电竞王朝了,2026-02-14 02:26:20,0,0,我来的时候江水很平静,湖北,是,https://i2.hdslb.com/bfs/face/2e0a8e3d9278a1a7e3ab733a55816584b876309d.jpg,0.01949990727007389,0.9805001020431519,人类撰写
572,0,289806711457,233500894,恋恋koi514shi,6,保密,吊神神在哪,2026-02-14 05:27:47,0,0,"女孩子是由砂糖,香辛料,和其他一切美好的事物构成的",日本,是,https://i1.hdslb.com/bfs/face/300acbbb029d43462caaac21aabda35b51cc27ad.jpg,0.056859347969293594,0.9431406259536743,人类撰写
573,0,292001586080,2029491619,君君哼大,5,男,没看名字以为是悠一…,2026-02-14 01:55:06,0,0,人如其名，确实大,广东,否,https://i1.hdslb.com/bfs/face/756f7146981b9a33ea635de5ca0491a598fac427.jpg,0.023769281804561615,0.9762307405471802,人类撰写
574,0,292014415856,13296218,持续饥饿,6,男,你也蛮夸张的,2026-02-14 03:51:11,0,0,失败意味着你努力过了不是吗 亲爱的,浙江,是,https://i2.hdslb.com/bfs/face/debea18fd22115d502f09adb789f90fd90f0e46f.jpg,0.042888738214969635,0.9571112394332886,人类撰写
575,0,291998120912,1504861617,变成雾切敲阿晴的头,5,男,何何何何意啊吊叔,2026-02-14 01:17:33,0,0,要查成分吗？可惜这里什么都没有捏,江西,否,https://i0.hdslb.com/bfs/face/e6d2cb87224012269cbf7ff0e3890cbf2d6359e4.jpg,0.026167547330260277,0.9738324284553528,人类撰写
576,0,291998185232,1015469131,天才美少女若冰,5,男,吊叔我害怕,2026-02-14 01:18:51,0,0,,湖南,否,https://i1.hdslb.com/bfs/face/aca05559beb00266b9c83d5ab1c63b08a11a76b7.jpg,0.03462865576148033,0.9653713703155518,人类撰写
577,0,289804581473,25197572,EDM刃下心,6,保密,不对你谁,2026-02-14 05:09:40,0,0,洒脱磊落，大开大合，大鸣大放，自在独行,山西,否,https://i2.hdslb.com/bfs/face/7bdaa53619ca580c903c679b74f20575c772e99a.jpg,0.04776991531252861,0.9522300958633423,人类撰写
578,0,289779870225,1108212461,Weghorst韦格霍斯特,5,保密,真狂,2026-02-14 01:24:45,0,0,野花做了朵玫瑰梦,江苏,否,https://i2.hdslb.com/bfs/face/bddd473b4c571982a3ffee06e0f3e9680a36830d.jpg,0.22199152410030365,0.7780084609985352,人类撰写
579,0,292024826992,295212026,栖沧Rox1ns,6,保密,吊一,2026-02-14 05:12:37,0,0,,上海,否,https://i2.hdslb.com/bfs/face/fed9bf290c9d1290e6d55bcd976f3bfef5ee4c55.jpg,0.038964636623859406,0.961035430431366,人类撰写
580,0,290126643601,402962090,北境市歌名造返委员会,6,保密,"三角洲行动【QA95IAXK】我今天的货商【雷斯】出价【1,600】拜年币，复制口令来一起发财！-02月16日",2026-02-16 13:33:59,0,0,"你好
原id：凯悠kayo",北京,否,https://i2.hdslb.com/bfs/face/53ca9559e68d024b5d4f563c0fac9b97b8f59aca.jpg,0.29216358065605164,0.7078364491462708,人类撰写
581,0,292037163232,52758627,HALF迷途,6,保密,老吊嘟嘟嘟嘟嘟嘟嘟嘟,2026-02-14 06:57:19,0,0,又来查成分了捏  【易拉罐 @原油8u什么时候才嫩四碗】,云南,否,https://i0.hdslb.com/bfs/face/b5c4dc2e0e13762edad2b6172156ac6ad2882a0f.jpg,0.12285733222961426,0.877142608165741,人类撰写
582,0,292386341760,3546619746192134,--_--_--c,4,保密,"三角洲行动【2YDMYIS6】我今天的货商【安全主管德穆兰】出价【1,000】拜年币，复制口令来一起发财！-02月17日",2026-02-16 17:01:39,0,0,,河南,是,https://i0.hdslb.com/bfs/face/member/noface.jpg,0.29228535294532776,0.7077146172523499,人类撰写
583,0,290143601505,2002598950,武器45,4,保密,"三角洲行动【2DJQ0HUA】我今天的货商【安全主管德穆兰】出价【1,800】拜年币，复制口令来一起发财！-02月16日",2026-02-16 15:45:34,0,0,,广西,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,0.4172264039516449,0.5827735662460327,人类撰写
584,0,290133657713,300046159,琉衣_Rui,6,保密,"三角洲行动【11DNFEKA】我今天的货商【安全主管德穆兰】出价【1,800】拜年币，复制口令来一起发财！-02月16日",2026-02-16 14:28:02,0,0,要永远保持童真鸭(σ≧︎▽︎≦︎)σ,广东,否,https://i1.hdslb.com/bfs/face/f0f9c05a0c9c1c0a9adecb2a2fe8f045eac9973a.jpg,0.4155682325363159,0.5844317674636841,人类撰写
585,0,292242276992,252637943,雾散却无你,6,保密,"三角洲行动【FFJ7IX1L】我今天的货商【雷斯】出价【1,600】拜年币，复制口令来一起发财！-02月16日",2026-02-15 16:03:43,0,0,腕住我的手好么。,上海,否,https://i2.hdslb.com/bfs/face/ef89f5f641e760c343982beb324ec9186004bf70.jpg,0.2682473957538605,0.7317526340484619,人类撰写
586,0,292247888320,297877245,violet_Luna,6,男,"三角洲行动【5XIHG4EW】我今天的货商【安全主管德穆兰】出价【1,800】拜年币，复制口令来一起发财！-02月16日",2026-02-15 16:58:50,0,0,可以累，但没必要,浙江,否,https://i0.hdslb.com/bfs/face/fe01451547096bc0ac298ed8a54169b28505ab89.jpg,0.33130666613578796,0.6686933040618896,人类撰写
587,0,289900351377,328563850,纳泥所诺咩,6,男,三角洲行动【38KTYYYQ】我今天的货商【安全主管德穆兰】出价【800】拜年币，复制口令来一起发财！-02月15日,2026-02-14 20:32:10,0,0,"啥圈都混
家访看到这条直接活全家",福建,否,https://i1.hdslb.com/bfs/face/3d6f2c43aaa9b8a2ee2f020f2c7477995d6765c3.jpg,0.49468690156936646,0.5053130984306335,人类撰写
588,0,292171419712,3546822916180135,宇智波塔非,4,保密,三角洲行动【UXLZ8NC6】我今天的货商【安全主管德穆兰】出价【800】拜年币，复制口令来一起发财！-02月15日,2026-02-15 06:40:23,0,1,,湖北,否,https://i1.hdslb.com/bfs/face/ccd31848f42f9c6b29d8ff913f3ca5a7439ac2d5.jpg,0.5401763319969177,0.4598236083984375,AI生成
589,0,292139608768,502139040,oldblack-,6,保密,三角洲行动【INH2FX0M】我今天的货商【安全主管德穆兰】出价【800】拜年币，复制口令来一起发财！-02月15日,2026-02-15 02:06:53,0,1,,浙江,是,https://i0.hdslb.com/bfs/face/2a245259043c7283e92b332324f0c957190528b7.jpg,0.4690186083316803,0.5309813618659973,人类撰写
590,0,289996507873,32800867,p_qo_o,6,男,三角洲行动【UDZ27NUX】我今天的货商【阿萨拉喷火兵】出价【600】拜年币，复制口令来一起发财！-02月15日,2026-02-15 13:41:01,0,0,,四川,否,https://i1.hdslb.com/bfs/face/5589bd7645937701c9682931e6eb98f269fb484a.jpg,0.45793217420578003,0.54206782579422,人类撰写
591,0,292248321984,3546881758071341,bili_81614557630,2,保密,"三角洲行动【GN3NMRV0】我今天的货商【赛伊德】出价【2,000】拜年币，复制口令来一起发财！-02月16日",2026-02-15 17:02:19,0,1,,山东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,0.23930101096630096,0.7606989741325378,人类撰写
592,0,289946214497,280861956,梅川彷辞,6,女,三角洲行动【J4YR1GAI】我今天的货商【雷斯】出价【700】拜年币，复制口令来一起发财！-02月15日,2026-02-15 06:42:11,0,1,这个人很酷，什么都没有写,陕西,否,https://i0.hdslb.com/bfs/face/05f260aa23ff366d0951033ddc2063bc68c02eb7.jpg,0.35156622529029846,0.6484338045120239,人类撰写
593,0,289927023441,385114956,银一yan,5,保密,三角洲行动【6JFGNA0Q】我今天的货商【赛伊德】出价【900】拜年币，复制口令来一起发财！-02月15日,2026-02-15 03:59:19,0,0,银杏片片，爱意点点,上海,否,https://i0.hdslb.com/bfs/face/4402a26e7cedaf7de9ad32237caf5020aae53a48.jpg,0.4004230201244354,0.599577009677887,人类撰写
594,0,292040318400,241257028,俺就点赞不投币,6,保密,三角洲行动【ER59UTMW】我今天的货商【安全主管德穆兰】出价【800】拜年币，复制口令来一起发财！-02月14日,2026-02-14 07:27:00,0,0,,江苏,否,https://i1.hdslb.com/bfs/face/d46ff070f7dd12ab69f1fe006a774700425df4a5.jpg,0.5742271542549133,0.42577287554740906,AI生成
595,0,292134886128,1818610127,小白兔概理,4,男,三角洲行动【ZVH7HKJ4】我今天的货商【雷斯】出价【700】拜年币，复制口令来一起发财！-02月15日,2026-02-15 01:17:38,0,1,,广东,是,https://i2.hdslb.com/bfs/face/53a937bffb147760a2ec22698851a7a0fe42c1fe.jpg,0.35727620124816895,0.642723798751831,人类撰写
596,0,292087736224,340843202,易盐楠尽,6,保密,三角洲行动【28ZTNNYE】我今天的货商【Faker】出价【9w】拜年币，复制口令来一起发财！-02月14日,2026-02-14 13:44:19,0,1,爱玩游戏~喜欢烦请留个赞谢谢饱饱喵~,河南,否,https://i2.hdslb.com/bfs/face/8215fb4069a97881f191175e22b627488b666ca3.jpg,0.519903838634491,0.48009610176086426,AI生成
597,0,292043559088,622479318,余辉姚,5,保密,三角洲行动【CAG0X8GL】我今天的货商【安全主管德穆兰】出价【800】拜年币，复制口令来一起发财！-02月14日,2026-02-14 07:56:13,0,0,,安徽,否,https://i0.hdslb.com/bfs/face/28f8d919a94e088581d69defa372c50d2e69cf96.jpg,0.48651012778282166,0.513489842414856,人类撰写
598,0,289846840369,95582178,香蕉苹果橙_-,6,保密,三角洲行动【WGXFTV59】我今天的货商【阿萨拉机枪兵】出价【500】拜年币，复制口令来一起发财！-02月14日,2026-02-14 11:16:27,0,1,,广东,是,https://i0.hdslb.com/bfs/face/108176d63ae39c91a072052612fac72e870f04b7.jpg,0.28955596685409546,0.7104440331459045,人类撰写
599,0,292114946784,1602179215,浅愈qwq,4,男,三角洲行动【MWDZX9S5】我今天的货商【阿萨拉喷火兵】出价【600】拜年币，复制口令来一起发财！-02月15日,2026-02-14 17:29:51,0,1,,河南,否,https://i1.hdslb.com/bfs/face/da47c21aa67560672b4ec1da4cab581cab4fd267.jpg,0.367153137922287,0.6328468918800354,人类撰写
600,0,292015388400,543359211,訡河you迹可循,5,保密,三角洲行动【IF8UVDT6】我今天的货商【安全主管德穆兰】出价【800】拜年币，复制口令来一起发财！-02月14日,2026-02-14 03:59:12,0,0,,河南,是,https://i0.hdslb.com/bfs/face/b5ddffd4c415f4c67fa57cc1f66a8c34d7d58e8b.jpg,0.474282830953598,0.5257171392440796,人类撰写
601,0,290453666721,3493114184468695,乌塔--UTA,5,保密,不是说好一起捡垃圾吗，你怎么偷偷进化了,2026-02-19 09:26:58,0,48,你不知道山有多高，怎么能知道终点在哪,贵州,是,https://i1.hdslb.com/bfs/face/9f7a53003c960613371dc30541c2530625ab93df.jpg,0.02070889249444008,0.9792911410331726,人类撰写
602,0,292700883504,3546735209089813,LR俱乐部三角洲护航,2,保密,来,2026-02-19 09:28:06,0,2,,河南,否,https://i1.hdslb.com/bfs/face/ee1ed5a3a68d4b458ad8e39c1e0b66f4fd6a7d21.jpg,0.0714687779545784,0.9285311698913574,人类撰写
603,0,293845509232,72321331,找我UKKK算命打6折,6,男,神打身体也算马枪吗,2026-02-27 20:10:24,1,2,这个人萌死了，什么也没说┐;～`；)┌,广东,否,https://i1.hdslb.com/bfs/face/c9caaad738dec2365af4a50ccf0b69392bcd5af6.jpg,0.028154032304883003,0.9718459844589233,人类撰写
604,0,290152387393,499719590,没壳的贝壳,6,女,排位开和没开的区别，这算什么水平？,2026-02-16 16:59:38,0,1,点个赞吧^ _ ^,广西,否,https://i2.hdslb.com/bfs/face/28c0b90726b774d76f445f647fdf981efb5c850d.jpg,0.08852435648441315,0.9114755988121033,人类撰写
605,0,291799753617,3690983428459287,采蘑菇的炫炫球伯,3,男,野排四套什么水平，端游,2026-03-02 00:53:29,1,1,,广东,否,https://i0.hdslb.com/bfs/face/6acf7bc14516eed4bddb5a1f81fd413f2df7a367.jpg,0.031725041568279266,0.9682750105857849,人类撰写
606,0,291603135553,1566392986,目押防反,5,保密,手游，能不能帮我看看我这个属于什么水平,2026-02-28 08:26:00,6,1,a教授b哭丑a邦邦分享日常,江苏,否,https://i1.hdslb.com/bfs/face/3e233b5aa3c35718b90e7169b5c3f619d21ef57f.jpg,0.027985267341136932,0.9720147848129272,人类撰写
607,0,289867041233,1016891977,什么你今晚又失眠了呀,5,保密,汗水怎么在我身上,2026-02-14 13:53:37,0,1,《光阴之外》何时能完结？,广西,否,https://i1.hdslb.com/bfs/face/dea74b7247ed4781fa5201f41e556bf4a1241946.jpg,0.05325768142938614,0.9467422962188721,人类撰写
608,0,289940625233,3691000400710458,B嗷呜呜寻骨,2,保密,三角洲玩家一起玩👇,2026-02-15 05:52:31,0,1,,广东,否,https://i0.hdslb.com/bfs/face/eb101ef90ebc4e9bf79f65312a22ebac84946700.jpg,0.0649828240275383,0.9350172281265259,人类撰写
609,0,290139309985,521182850,bili_15261786210,5,保密,手游这样算强不,2026-02-16 15:11:38,1,1,,辽宁,否,http://i0.hdslb.com/bfs/face/member/noface.jpg,0.07131177932024002,0.9286881685256958,人类撰写
610,0,292592986561,3546838051326876,龙辉巧-天厨一,2,保密,两根大拇指太辛苦了,2026-03-09 13:39:53,0,0,,黑龙江,否,https://i0.hdslb.com/bfs/face/0a7f67c4448202879351c98287b38e3114d3c2cf.jpg,0.17974168062210083,0.8202583193778992,人类撰写
